HoleSection,M_Depth,RateofPenetration,WeightonBit,Rotation,Torque,StandpipePressure,FlowIn,FlowOut,PumpStroke,MudWeight,FunnelViscosity,PlasticViscosity,YieldPoint,Gel_Strength10sec,Gel_Strength10min,Solid,LossesSeverity
12.25,2707,2.5,23.5,117.0,5.7,1856.0,605.0,55.85,115.0,74.0,44,15,25,5,7,10,Partial Loss
12.25,3681,0.7702182284980744,33.1,150.0,3.8,1831.0,559.0,45.35,106.0,81.0,45,18,23,5,7,17,Partial Loss
8.5,2874,17.814,16.790399999999998,246.63,3.7518000000000002,2620.15,483.4311000000001,51.69,97.47,80.0,36,21,19,5,7,16,Partial Loss
12.25,3883,3.125,29.0,139.0,6.2,2329.0,634.0,70.01,120.0,82.0,44,21,20,3,5,17,Partial Loss
12.25,1768,12.0,3.8,111.0,2.4,1102.0,554.0,56.58,106.0,68.0,40,10,13,3,4,8,Partial Loss
12.25,3284,3.9215686274509802,31.1,128.0,7.4,2152.0,648.0,50.37,123.0,76.0,44,16,22,5,7,12,Partial Loss
12.25,2027,1.368,21.0298,130.29,3.71,1131.0,612.8744,64.3,110.27,68.0,43,10,13,4,6,7,Partial Loss
12.25,3897,0.588,19.349,232.85999999999999,5.24,2623.05,570.6072,56.26,112.59,83.0,40,16,14,4,5,22,Partial Loss
12.25,1881,4.1819999999999995,15.041400000000001,136.5,3.47,991.8,597.0242,57.72,108.71,68.0,40,8,12,3,5,7,Partial Loss
6.125,2792,4.511278195488722,11.4,162.0,0.0,1667.0,199.0,44.48,44.0,75.0,44,16,19,3,4,12,Partial Loss
12.25,1599,3.571428571428571,18.1,107.0,2.2,1029.0,546.0,52.25,105.0,68.0,41,10,13,3,4,8,Partial Loss
12.25,1746,10.026,10.1882,101.63,1.62,1199.1499999999999,496.63960000000003,47.78,91.07,68.0,40,7,11,3,5,7,Partial Loss
12.25,3761,1.3303769401330376,17.0,142.0,5.7,2473.0,649.0,58.64,123.0,82.0,46,21,23,3,5,17,Partial Loss
17.5,1024,5.660377358490567,25.4,100.0,4.0,2387.0,843.0,72.86,144.0,78.0,40,10,17,5,7,16,Partial Loss
6.125,2913,4.109589041095891,10.3,179.0,0.0,1936.0,221.0,44.27,49.0,75.0,44,16,19,3,4,12,Partial Loss
12.25,3557,2.926829268292683,4.8,147.0,8.5,2562.0,669.0,57.71,127.0,76.0,43,15,23,5,7,12,Partial Loss
12.25,3309,3.550295857988166,23.8,128.0,7.4,2131.0,645.0,40.24,122.0,76.0,44,16,22,5,7,12,Partial Loss
12.25,3133,6.666666666666667,7.9,113.0,7.3,2191.0,659.0,70.51,125.0,76.0,45,16,24,5,7,12,Partial Loss
12.25,1767,4.308,12.4696,126.67,3.06,843.9000000000001,628.7246,53.95,109.75,68.0,41,8,12,3,5,7,Partial Loss
12.25,1801,5.263157894736842,5.7,110.0,2.4,1115.0,561.0,71.41,107.0,68.0,40,10,13,3,4,8,Partial Loss
12.25,3795,1.3513513513513513,22.7,145.0,5.6,2283.0,621.0,53.48,118.0,82.0,45,20,21,3,5,17,Partial Loss
12.25,1783,24.0,10.0,77.0,4.4,1411.0,594.0,54.98,114.0,72.0,35,8,10,3,4,10,Partial Loss
12.25,1783,10.714285714285715,5.2,126.0,2.4,1108.0,553.0,54.48,106.0,68.0,40,10,13,3,4,8,Partial Loss
12.25,1785,25.0,11.8,77.0,4.5,1411.0,594.0,55.0,114.0,72.0,35,8,10,3,4,10,Partial Loss
12.25,1767,14.634146341463415,1.2,90.0,1.7,1011.0,499.0,49.7,96.0,72.0,35,8,10,3,4,10,Partial Loss
12.25,1787,25.0,9.2,77.0,5.0,1415.0,594.0,55.9,114.0,72.0,35,8,10,3,4,10,Partial Loss
12.25,1937,4.95,10.1178,143.52,3.13,1022.25,604.9493,68.38,110.46,68.0,42,10,13,4,6,7,Partial Loss
12.25,2088,0.906,22.979,125.67,3.4,1099.1,623.4412,64.28,114.65,68.0,42,10,13,4,6,7,Partial Loss
8.5,2848,13.703999999999999,14.4122,248.71999999999997,3.6186,2610.0,496.63960000000003,51.11,101.39,80.0,36,21,19,5,7,16,Partial Loss
12.25,2130,1.2,15.4,75.0,2.3,2718.0,497.0,54.82,95.0,70.0,41,12,14,4,5,8,Partial Loss
8.5,2914,11.436,19.8242,247.4,3.6926,2724.5499999999997,488.71450000000004,51.98,106.79,80.0,36,21,19,5,7,16,Partial Loss
12.25,3840,4.225352112676057,21.8,148.0,6.5,2326.0,636.0,61.95,120.0,82.0,44,19,20,3,5,17,Partial Loss
12.25,3734,2.620087336244542,14.7,117.0,5.7,2224.0,613.0,47.17,116.0,82.0,46,20,23,5,7,17,Partial Loss
8.5,2770,2.352,7.4008,166.84,4.38,1036.75,385.6882,61.41,80.59,73.0,36,10,12,3,4,10,Partial Loss
6.125,2814,3.278688524590164,4.6,187.0,1.1,1936.0,218.0,39.86,49.0,75.0,44,16,19,3,4,12,Partial Loss
8.5,2866,13.302,13.662,241.17000000000002,3.7369999999999997,2598.4,493.9979000000001,51.76,102.86,80.0,36,21,19,5,7,16,Partial Loss
12.25,3746,3.5928143712574854,14.9,145.0,6.4,2156.0,600.0,48.52,114.0,82.0,47,21,24,5,7,17,Partial Loss
12.25,1792,9.23076923076923,5.0,116.0,2.4,1049.0,534.0,59.48,102.0,68.0,40,10,13,3,4,8,Partial Loss
12.25,2080,0.7979999999999999,22.891,123.92,3.49,1020.8,581.1740000000001,56.21,110.87,68.0,42,10,13,4,6,7,Partial Loss
12.25,2084,0.864,16.517599999999998,113.0,2.89,1181.65,617.6821,58.17,112.13,68.0,42,10,13,4,6,7,Partial Loss
12.25,3654,1.1194029850746268,33.9,146.0,5.1,1880.0,613.0,43.38,116.0,79.0,43,16,19,4,6,15,Partial Loss
12.25,2038,1.086,23.357400000000002,121.04,2.31,1203.5,641.9331000000001,57.45,116.18,68.0,42,10,13,4,6,7,Partial Loss
17.5,1029,8.450704225352114,26.9,94.0,4.0,2340.0,844.0,70.98,144.0,78.0,40,10,17,5,7,16,Partial Loss
12.25,1715,9.375,9.4,110.0,2.3,1083.0,546.0,71.88,105.0,68.0,40,10,13,3,4,8,Partial Loss
12.25,1710,5.882352941176471,8.6,108.0,2.4,1084.0,546.0,73.43,104.0,68.0,40,10,13,3,4,8,Partial Loss
17.5,1554,2.8436018957345968,11.9,106.0,4.2,1424.0,591.0,54.22,106.0,75.0,42,13,17,3,5,11,Partial Loss
12.25,1600,5.226,11.7436,107.28,2.95,303.04999999999995,298.5121,54.07,59.19,68.0,40,6,9,2,3,7,Partial Loss
12.25,3396,2.6666666666666665,14.9,183.0,8.7,2884.0,754.0,49.39,143.0,76.0,43,14,22,5,7,14,Partial Loss
12.25,3745,2.4489795918367347,23.6,152.0,6.1,2150.0,605.0,49.41,115.0,82.0,46,20,23,5,7,17,Partial Loss
12.25,2113,0.6696428571428572,12.6,87.0,2.2,2714.0,492.0,72.25,94.0,70.0,40,12,14,4,5,8,Partial Loss
12.25,1819,3.006,11.9724,126.94,3.15,939.6,594.3825,53.66,106.13,68.0,41,8,12,3,5,7,Partial Loss
17.5,1727,6.0,14.4,119.0,4.8,1577.0,670.0,53.27,120.0,78.0,42,14,20,5,7,15,Partial Loss
12.25,1917,19.026,11.759,115.11,3.37,951.1999999999999,604.9493,56.81,108.73,68.0,42,10,13,4,6,7,Partial Loss
12.25,3317,2.4896265560165975,37.4,128.0,7.3,2149.0,653.0,41.42,124.0,76.0,44,16,22,5,7,12,Partial Loss
12.25,1732,8.695652173913043,11.4,109.0,2.4,1083.0,541.0,44.95,104.0,68.0,40,10,13,3,4,8,Partial Loss
12.25,1947,4.1819999999999995,8.4892,133.15,3.2,922.05,569.838,63.74,104.46,68.0,42,10,13,4,6,7,Partial Loss
6.125,2879,2.7397260273972606,7.9,167.0,0.0,1907.0,207.0,44.0,46.0,75.0,44,16,19,3,4,12,Partial Loss
12.25,3559,3.0150753768844223,5.9,147.0,8.6,2568.0,670.0,56.79,127.0,76.0,43,15,23,5,7,12,Partial Loss
8.5,2885,18.018,19.7318,246.48000000000002,4.0034,2707.15,488.71450000000004,51.22,99.89,80.0,36,21,19,5,7,16,Partial Loss
12.25,3769,2.390438247011952,11.9,142.0,5.8,2410.0,654.0,59.19,123.0,82.0,46,21,23,3,5,17,Partial Loss
12.25,1913,4.71,7.301799999999999,143.97,3.04,957.0,602.3076,53.44,108.73,68.0,42,10,13,4,6,7,Partial Loss
12.25,1557,4.444444444444445,20.0,108.0,4.2,1075.0,555.0,54.96,106.0,68.0,42,12,14,3,5,7,Partial Loss
6.125,3002,1.3888888888888888,9.1,203.0,2.4,1915.0,222.0,44.92,49.0,75.0,45,16,19,3,4,12,Partial Loss
12.25,3860,2.3715415019762847,22.3,138.0,6.0,2325.0,642.0,62.91,121.0,82.0,44,21,20,3,5,17,Partial Loss
12.25,3876,1.3793103448275863,15.4,149.0,5.8,2349.0,642.0,70.67,122.0,82.0,44,21,20,3,5,17,Partial Loss
6.125,3035,6.25,1.1,203.0,2.8,1947.0,216.0,44.24,48.0,75.0,45,16,19,3,4,12,Partial Loss
12.25,3877,1.279317697228145,17.1,150.0,5.8,2364.0,642.0,71.82,122.0,82.0,44,21,20,3,5,17,Partial Loss
12.25,3839,3.5928143712574854,21.2,148.0,6.5,2323.0,636.0,61.66,120.0,82.0,44,19,20,3,5,17,Partial Loss
12.25,2714,3.225806451612903,20.4,123.0,5.8,1858.0,607.0,50.83,115.0,74.0,44,15,25,5,7,10,Partial Loss
12.25,3738,5.309734513274336,28.2,147.0,6.4,2172.0,604.0,48.21,114.0,82.0,46,20,23,5,7,17,Partial Loss
12.25,1800,8.450704225352114,6.8,122.0,3.2,1382.0,596.0,35.96,114.0,72.0,35,8,10,3,4,10,Partial Loss
12.25,1740,10.526315789473683,8.4,108.0,2.2,1090.0,545.0,61.56,104.0,68.0,40,10,13,3,4,8,Partial Loss
12.25,3264,5.714285714285714,34.8,130.0,7.7,2131.0,652.0,58.74,123.0,76.0,44,16,22,5,7,12,Partial Loss
12.25,2687,4.37956204379562,34.2,115.0,5.8,2029.0,644.0,55.02,122.0,74.0,44,15,25,5,7,10,Partial Loss
12.25,3798,2.9126213592233006,24.5,144.0,6.7,2343.0,632.0,54.99,120.0,82.0,45,20,21,3,5,17,Partial Loss
17.5,1922,3.1914893617021276,6.6,116.0,4.6,841.0,734.0,47.26,139.0,75.0,36,9,12,2,3,12,Partial Loss
12.25,1646,8.0,6.9,123.0,3.7,848.0,616.0,62.45,118.0,72.0,44,11,17,3,4,11,Partial Loss
12.25,1726,6.382978723404255,6.0,125.0,4.6,756.0,559.0,35.41,107.0,72.0,44,12,18,3,4,13,Partial Loss
12.25,1521,3.2608695652173916,26.2,111.0,2.1,811.0,508.0,69.79,97.0,68.0,42,12,14,3,5,7,Partial Loss
12.25,3382,1.2396694214876034,19.3,176.0,8.4,2774.0,742.0,62.93,141.0,76.0,43,14,22,5,7,14,Partial Loss
12.25,3887,1.3199999999999998,16.1524,231.63,5.54,2842.0,567.9655,50.92,109.3,83.0,40,16,15,4,5,22,Partial Loss
12.25,1844,3.93,9.13,128.37,3.18,910.6,599.6659000000001,67.65,108.73,68.0,40,8,12,3,5,7,Partial Loss
12.25,1765,2.46,13.7852,114.05,1.61,725.0,567.9655,52.22,101.05,68.0,41,8,12,3,5,7,Partial Loss
12.25,3432,3.7037037037037037,13.0,183.0,8.7,3000.0,744.0,73.65,141.0,76.0,44,16,26,5,7,14,Partial Loss
8.5,2835,6.864,16.1964,251.96,3.9738,2644.7999999999997,496.63960000000003,51.03,101.39,80.0,36,21,19,5,7,16,Partial Loss
8.5,2862,10.932,15.939,250.42000000000002,3.6704,2605.6499999999996,491.35620000000006,50.82,98.83,80.0,36,21,19,5,7,16,Partial Loss
12.25,1782,33.333333333333336,5.2,77.0,4.6,1412.0,594.0,55.24,114.0,72.0,35,8,10,3,4,10,Partial Loss
17.5,1846,10.344827586206897,19.1,115.0,3.8,1223.0,621.0,46.1,118.0,75.0,36,8,13,3,5,11,Partial Loss
6.125,2881,6.741573033707865,3.1,202.0,2.7,2061.0,217.0,44.96,48.0,75.0,44,16,19,3,4,12,Partial Loss
12.25,3499,3.225806451612903,8.6,170.0,9.3,2763.0,713.0,66.61,135.0,76.0,44,15,22,4,6,14,Partial Loss
6.125,2796,9.375,6.2,181.0,0.0,1824.0,198.0,44.74,44.0,75.0,44,16,19,3,4,12,Partial Loss
6.125,2987,21.42857142857143,3.6,216.0,3.5,2213.0,224.0,45.5,50.0,75.0,45,16,19,3,4,12,Partial Loss
12.25,3384,1.4705882352941178,19.5,176.0,8.4,2762.0,743.0,63.53,141.0,76.0,43,14,22,5,7,14,Partial Loss
12.25,2728,3.2432432432432434,20.5,121.0,5.8,2020.0,643.0,50.81,122.0,74.0,44,15,25,5,7,10,Partial Loss
12.25,1715,9.23076923076923,6.9,123.0,4.6,772.0,560.0,58.75,107.0,72.0,44,11,18,3,4,11,Partial Loss
12.25,1920,7.41,8.5514,138.15,3.46,943.9499999999999,599.6659000000001,58.79,107.09,68.0,42,10,13,4,6,7,Partial Loss
12.25,3767,2.7649769585253456,13.8,142.0,6.1,2467.0,663.0,60.1,124.0,82.0,46,21,23,3,5,17,Partial Loss
12.25,1872,3.96,16.005,121.34,3.37,942.5,604.9493,54.37,110.39,68.0,40,8,12,3,5,7,Partial Loss
12.25,1517,5.405405405405405,24.1,99.0,2.2,819.0,504.0,70.09,96.0,68.0,42,12,14,3,5,7,Partial Loss
6.125,2807,4.195804195804196,14.5,166.0,0.0,1811.0,205.0,47.07,46.0,75.0,44,16,19,3,4,12,Partial Loss
12.25,3893,1.6997167138810199,33.6,146.0,6.4,2353.0,634.0,71.46,120.0,82.0,45,20,21,3,5,17,Partial Loss
12.25,3793,1.1299435028248588,20.0,138.0,5.6,2278.0,621.0,51.49,118.0,82.0,45,20,21,3,5,17,Partial Loss
6.125,2996,6.741573033707865,0.3,209.0,2.8,1995.0,223.0,45.27,50.0,75.0,45,16,19,3,4,12,Partial Loss
6.125,2901,3.550295857988166,4.7,200.0,1.9,1985.0,218.0,44.09,49.0,75.0,44,16,19,3,4,12,Partial Loss
12.25,1797,13.636363636363635,6.4,102.0,3.1,1373.0,592.0,38.02,113.0,72.0,35,8,10,3,4,10,Partial Loss
8.5,2933,10.331999999999999,16.649600000000003,248.11,2.9673999999999996,2726.0,488.71450000000004,51.74,105.65,80.0,36,21,19,5,7,16,Partial Loss
12.25,1538,7.594936708860759,12.5,105.0,4.8,707.0,506.0,69.57,97.0,68.0,42,12,14,3,5,7,Partial Loss
17.5,1552,2.7027027027027026,11.8,89.0,4.3,1200.0,529.0,48.04,94.0,75.0,42,13,17,3,5,11,Partial Loss
12.25,1938,4.596,10.3198,143.66,3.33,1021.3,603.421,61.76,110.21,68.0,42,10,13,4,6,7,Partial Loss
6.125,2769,2.316602316602317,12.2,182.0,0.0,1947.0,225.0,69.03,50.0,75.0,44,16,19,3,4,12,Partial Loss
12.25,3472,1.780415430267062,16.8,180.0,8.7,2678.0,708.0,41.44,134.0,76.0,44,16,24,5,7,14,Partial Loss
12.25,1875,3.99,11.894,122.2,2.47,996.9,592.3137,47.74,106.06,68.0,40,8,12,3,5,7,Partial Loss
12.25,3695,0.6600660066006601,34.4,153.0,4.2,1876.0,557.0,44.58,106.0,81.0,45,18,23,5,7,17,Partial Loss
