HoleSection,M_Depth,RateofPenetration,WeightonBit,Rotation,Torque,StandpipePressure,FlowIn,FlowOut,PumpStroke,MudWeight,FunnelViscosity,PlasticViscosity,YieldPoint,Gel_Strength10sec,Gel_Strength10min,Solid,LossesSeverity
8.5,2785,9.209999999999999,6.885624,155.39,0.0,1832.8000000000002,396.255,80.07,80.58,81.0,47,17,18,3,4,17,Seepage Loss
8.5,3202,4.34,6.6,152.0,5.384,2624.0,507.0,53.11,97.0,80.0,41,11,13,3,4,16,Seepage Loss
8.5,2300,15.0,9.882208,132.63,2.68,2108.2999999999997,707.9756000000001,86.71,135.62,79.0,45,15,19,3,4,15,Seepage Loss
12.25,1601,6.25,10.6,121.0,4.7,1000.0,703.0,53.11,135.0,72.0,44,12,18,4,6,11,Seepage Loss
17.5,760,15.384615384615385,10.7,97.0,5.0,1633.0,915.0,72.51,156.0,77.0,38,9,12,3,4,14,Seepage Loss
8.5,2677,3.83,9.9,168.0,0.0,2722.0,559.0,44.34,107.0,76.0,38,12,11,3,4,12,Seepage Loss
8.5,2607,4.452,5.673952,174.91,3.95,1998.1,496.63960000000003,79.43,89.11,78.0,49,16,23,4,5,14,Seepage Loss
12.25,1521,7.890000000000001,23.6214,136.47,3.45,1708.1,610.2327,80.49,105.51,68.0,37,8,13,4,5,7,Seepage Loss
8.5,2731,2.304,23.819808,99.03,0.0,1368.8,340.77930000000003,79.66,65.27,81.0,47,19,20,3,4,17,Seepage Loss
8.5,2341,9.3,14.508592000000002,163.53,2.84,2250.4,750.2428,92.37,144.4,79.0,45,15,19,3,4,15,Seepage Loss
8.5,3152,8.75,12.6,237.0,4.623,2811.0,512.0,78.87,98.0,80.0,44,17,21,4,5,16,Seepage Loss
8.5,2684,7.698,14.553551999999998,178.91,2.7,2032.8999999999999,486.07280000000003,73.25,99.53,78.0,48,16,21,4,5,14,Seepage Loss
8.5,3668,10.086,14.917728,251.69,3.4670900000000002,2656.4,491.35620000000006,64.83,95.23,82.0,45,17,14,3,4,17,Seepage Loss
12.25,2393,3.0303030303030303,18.1,180.0,8.7,2663.0,736.0,55.34,139.0,74.0,43,15,25,4,6,11,Seepage Loss
12.25,2812,5.714285714285714,25.0,101.0,6.0,1842.0,604.0,54.24,114.0,74.0,44,15,25,5,7,10,Seepage Loss
8.5,2560,1.7699999999999998,6.888199999999999,134.13,0.03,1658.8,446.44730000000004,58.02,96.77,76.0,42,12,11,3,5,13,Seepage Loss
8.5,3188,1.83,4.6,158.0,5.556,2755.0,527.0,46.57,101.0,78.0,40,11,12,3,4,14,Seepage Loss
17.5,1824,2.7149321266968323,9.0,107.0,3.0,1268.0,626.0,80.38,119.0,78.0,42,13,21,5,7,15,Seepage Loss
12.25,1436,18.054,14.9292,134.66,2.53,2492.55,763.4513000000001,72.55,138.19,69.0,37,8,12,4,5,9,Seepage Loss
8.5,4062,2.5920000000000005,10.7886,247.29,3.4875,2701.25,490.8643,75.17,93.12,82.0,50,20,16,3,4,17,Seepage Loss
12.25,2982,9.375,7.3,100.0,7.2,2159.0,654.0,52.89,124.0,75.0,44,16,25,5,7,11,Seepage Loss
12.25,3662,0.72,15.2856,241.71,5.6,2749.2000000000003,631.3663,57.2,122.46,83.0,43,18,20,5,6,20,Seepage Loss
12.25,3382,8.436,4.499,223.05,5.99,2791.25,554.7570000000001,78.19,106.06,83.0,45,18,20,5,7,18,Seepage Loss
17.5,669,3.7735849056603774,6.7,95.0,4.4,1289.0,819.0,62.7,140.0,75.0,36,6,9,2,3,13,Seepage Loss
12.25,2074,3.2608695652173916,23.5,122.0,4.7,1850.0,804.0,65.26,152.0,73.0,46,15,20,4,5,10,Seepage Loss
8.5,2594,2.5316455696202533,4.7,131.0,0.0,1590.0,430.0,66.69,81.0,75.0,44,16,19,3,5,11,Seepage Loss
8.5,3574,16.962,15.798200000000001,206.67,4.0847999999999995,2749.2000000000003,438.5222,50.96,89.57,80.0,39,23,19,4,6,15,Seepage Loss
6.125,3635,4.128,2.7984,183.04,4.35,2705.7,229.8279,51.58,49.63,77.0,49,18,18,4,5,17,Seepage Loss
8.5,2938,10.69,7.3,244.0,4.765,2784.0,515.0,61.14,99.0,80.0,44,17,20,4,5,16,Seepage Loss
8.5,3340,1.758,18.312208,172.93,2.27,2514.3,581.1740000000001,80.2,125.06,81.0,45,16,18,3,5,15,Seepage Loss
8.5,2205,33.771242617813726,12.571176,142.15,7.7,2148.75,610.2327,39.6,117.48,77.0,49,17,20,3,4,13,Seepage Loss
12.25,3868,1.1099999999999999,22.3718,232.25,5.31,2747.15,546.8319,51.64,105.11,83.0,40,16,15,4,5,22,Seepage Loss
8.5,3638,5.55,18.403000000000002,219.29000000000002,3.6186,2757.9,462.2975,46.18,96.27,80.0,38,21,18,4,6,15,Seepage Loss
8.5,2209,6.654,6.112312,135.46,6.67,2148.9,610.2327,60.52,117.4,77.0,49,17,20,3,4,13,Seepage Loss
8.5,2254,17.81,15.3,81.0,3.151,2164.0,615.0,56.74,118.0,75.0,38,11,11,4,5,12,Seepage Loss
17.5,1230,13.333333333333334,20.7,179.0,5.4,2681.0,851.0,43.05,144.0,80.0,46,14,18,5,7,17,Seepage Loss
8.5,2094,8.34,7.4954,160.0,4.18,2057.5499999999997,575.8906000000001,87.12,125.39,75.0,40,10,12,3,5,12,Seepage Loss
8.5,3275,7.614000000000001,17.97276,270.94,4.41,2581.0,504.5647,67.67,104.24,82.0,44,16,14,3,4,17,Seepage Loss
8.5,3645,2.73,2.2,185.0,4.391,2430.0,437.0,33.67,84.0,82.0,45,17,20,4,5,17,Seepage Loss
12.25,3501,1.2899999999999998,14.896199999999999,248.06,5.41,2846.5,583.8157,56.43,112.66,83.0,44,19,21,5,7,18,Seepage Loss
8.5,3117,5.56,7.0,153.0,5.137,2676.0,510.0,35.78,98.0,78.0,41,10,13,3,4,14,Seepage Loss
12.25,3785,1.752,14.6038,236.274184,5.79,2843.45,618.1578,49.41,120.41,83.0,40,18,16,5,6,20,Seepage Loss
8.5,3392,21.323999999999998,13.607144,253.29,3.03462,2507.0499999999997,501.923,59.72,102.28,82.0,44,16,14,3,4,17,Seepage Loss
8.5,3510,33.2,7.3,219.0,5.438,2906.0,460.0,57.47,88.0,82.0,46,20,22,4,5,17,Seepage Loss
12.25,3458,2.79,13.2494,223.89,5.72,2646.25,544.1902,52.22,106.79,83.0,44,19,21,5,7,18,Seepage Loss
8.5,2078,8.058,22.1428,118.33,8.23,2436.0,570.6072,80.83,109.5,75.0,48,15,18,3,4,11,Seepage Loss
8.5,2274,6.2459999999999996,8.495192,109.42,7.29,2460.6499999999996,647.2165000000001,77.93,124.35,77.0,49,17,20,3,4,13,Seepage Loss
12.25,2476,6.122448979591836,16.1,181.0,8.0,2935.0,741.0,39.99,140.0,74.0,43,15,26,4,6,11,Seepage Loss
12.25,1899,7.894736842105264,8.4,91.0,2.4,1201.0,617.0,54.84,118.0,70.0,42,13,19,5,7,8,Seepage Loss
8.5,2702,4.34,16.8,183.0,4.724,2808.0,516.0,45.59,99.0,81.0,40,11,12,3,4,17,Seepage Loss
8.5,3103,25.759999999999998,3.5,241.0,4.551,2797.0,507.0,45.77,97.0,80.0,44,17,21,4,5,16,Seepage Loss
8.5,2099,6.306,14.591768,124.57,5.96,2427.2999999999997,567.9655,66.4,109.26,75.0,48,15,18,3,4,12,Seepage Loss
8.5,3540,6.168,22.393800000000002,207.92000000000002,3.7739999999999996,2744.85,451.7307,51.39,92.92,80.0,39,23,19,4,6,15,Seepage Loss
17.5,1249,2.586,42.999744,139.23,3.08,1310.8,837.4189,90.38,161.85,78.0,40,11,12,4,6,14,Seepage Loss
8.5,3331,2.8080000000000003,18.285232,173.23,3.7,2480.95,583.8157,84.3,126.64,81.0,45,16,18,3,5,15,Seepage Loss
8.5,3460,7.572,17.875,225.03,2.1830000000000003,2768.05,470.22260000000006,51.17,96.19,80.0,38,23,18,4,6,15,Seepage Loss
8.5,4040,2.694,12.74256,252.59,3.3456,2715.6,487.5708,74.25,93.78,82.0,50,20,16,3,4,17,Seepage Loss
12.25,1478,4.71,12.2628,131.93,3.44,1686.35,612.8744,88.7,111.05,68.0,37,8,13,4,5,9,Seepage Loss
8.5,3790,7.35,11.370384,250.33,3.0639399999999997,2741.95,507.20640000000003,61.95,103.68,82.0,46,18,14,3,4,17,Seepage Loss
8.5,3570,10.512,19.964488,252.58,3.1372400000000003,2623.05,499.2813,79.03,94.73,82.0,44,16,14,3,4,17,Seepage Loss
8.5,2418,7.65,14.1,80.0,3.443,2267.0,607.0,34.18,117.0,75.0,38,11,12,3,4,12,Seepage Loss
12.25,3496,1.9500000000000002,12.3156,232.32,6.89,2743.4,560.0404000000001,55.58,109.05,83.0,44,19,21,5,7,18,Seepage Loss
8.5,2184,14.040000000000001,6.184248,145.37,5.76,2037.25,599.6659000000001,84.77,114.75,77.0,49,17,20,3,4,13,Seepage Loss
8.5,2919,4.6499999999999995,9.990112,181.4,6.2,2304.05,512.4898000000001,79.32,98.09,79.0,48,16,20,4,6,15,Seepage Loss
17.5,1201,10.986,32.317248,142.73,2.97,1545.7,884.9695,88.1,169.95,78.0,40,11,12,4,6,14,Seepage Loss
8.5,3143,3.42,11.8,154.0,4.723,2662.0,513.0,39.38,99.0,78.0,41,10,13,3,4,14,Seepage Loss
8.5,2458,18.6,12.2,153.0,2.935,2840.0,593.0,46.78,114.0,81.0,45,13,14,3,4,17,Seepage Loss
8.5,2640,2.388,5.8916,130.21,0.57,1748.7,441.1639,59.51,94.0,77.0,41,12,13,3,4,14,Seepage Loss
12.25,3856,0.858,21.001199999999997,241.81,5.51,2818.8,578.5323000000001,51.66,111.65,83.0,40,16,15,4,5,22,Seepage Loss
8.5,2667,5.47,14.2,177.0,4.37,2672.0,513.0,45.09,98.0,80.0,41,11,13,3,4,16,Seepage Loss
8.5,1987,3.9000000000000004,12.9162,160.0,4.0,1899.5,583.8157,86.87,125.45,75.0,40,10,13,3,5,13,Seepage Loss
8.5,2364,6.7299999999999995,9.1,84.0,2.992,2219.0,611.0,33.88,117.0,75.0,38,11,12,3,4,12,Seepage Loss
8.5,3880,5.62,4.9,162.0,5.17,2927.0,439.0,40.52,95.0,82.0,45,21,11,3,4,23,Seepage Loss
8.5,2510,4.16,13.6,154.0,2.882,2779.0,586.0,46.46,113.0,81.0,45,13,14,3,4,17,Seepage Loss
8.5,2136,15.431999999999999,1.9712000000000003,160.0,5.05,2050.3,567.9655,99.81,123.87,75.0,40,10,12,3,5,12,Seepage Loss
12.25,1461,6.845999999999999,8.661399999999999,134.37,3.24,2106.85,692.1254,69.52,126.0,69.0,37,8,12,4,5,9,Seepage Loss
8.5,3956,1.632,11.8404,201.60000000000002,3.6111999999999997,2639.0,433.2388,70.67,89.57,81.0,40,22,17,4,6,17,Seepage Loss
12.25,1622,6.25,5.1,120.0,4.0,1142.0,697.0,54.33,133.0,72.0,44,11,18,3,4,11,Seepage Loss
12.25,1527,5.31,19.947400000000002,135.96,3.42,1708.1,610.2327,80.48,105.05,68.0,37,8,13,4,5,7,Seepage Loss
8.5,2848,2.01,13.6,180.0,5.253,2774.0,495.0,71.65,95.0,84.0,43,13,12,3,4,18,Seepage Loss
8.5,4025,1.314,6.3954,128.15,2.9,2565.05,420.0303,48.86,86.35,103.0,46,23,17,4,6,29,Seepage Loss
12.25,1858,7.0588235294117645,16.7,112.0,2.4,1358.0,676.0,69.96,129.0,70.0,41,11,15,3,4,8,Seepage Loss
17.5,1175,3.870967741935484,23.2,107.0,3.4,2608.0,902.0,71.71,154.0,78.0,40,10,16,3,5,16,Seepage Loss
8.5,1950,4.488,3.4672,160.0,3.63,1912.55,594.3825,86.87,127.74,75.0,40,10,13,3,5,13,Seepage Loss
8.5,2564,19.81,13.8,243.0,4.482,2476.0,517.0,65.67,99.0,78.0,41,13,15,4,5,14,Seepage Loss
8.5,2501,1.8900000000000001,4.8906,133.56,0.01,1581.95,449.089,54.41,96.36,76.0,42,11,13,3,4,13,Seepage Loss
8.5,2570,5.028,6.883376,137.71,0.0,1953.15,486.07280000000003,79.98,88.96,78.0,49,16,23,4,5,14,Seepage Loss
17.5,1351,12.76595744680851,22.6,140.0,4.8,2777.0,852.0,66.25,144.0,80.0,47,18,19,7,9,18,Seepage Loss
17.5,1270,4.761904761904762,12.8,162.0,4.3,2740.0,854.0,68.35,144.0,80.0,46,14,18,5,7,17,Seepage Loss
8.5,2933,2.358,6.031384,170.94,1.85,2143.1,496.63960000000003,48.4,97.32,79.0,48,16,20,4,5,15,Seepage Loss
8.5,3092,33.46,2.9,242.0,4.472,2784.0,509.0,43.61,98.0,80.0,44,17,21,4,5,16,Seepage Loss
17.5,617,17.142857142857142,7.4,96.0,4.6,1008.0,861.0,64.13,147.0,75.0,36,6,9,2,3,13,Seepage Loss
8.5,3543,5.406,19.3952,208.9,3.6926,2710.05,454.3724,51.27,92.99,80.0,39,23,19,4,6,15,Seepage Loss
8.5,2497,9.46,8.5,234.0,5.001,2275.0,487.0,50.01,94.0,78.0,41,13,15,4,5,14,Seepage Loss
12.25,3462,2.2020000000000004,13.4178,226.49,5.6,2757.9,562.6821,52.27,105.65,83.0,44,19,21,5,7,18,Seepage Loss
8.5,2872,6.708,7.470103999999999,117.71,2.2,1818.3,409.4635,84.07,79.66,81.0,49,19,21,3,4,17,Seepage Loss
8.5,2774,4.36,19.0,172.0,0.0,2944.0,573.0,55.49,110.0,77.0,41,13,13,3,4,13,Seepage Loss
8.5,3419,21.18,21.048023999999998,256.1,3.14457,2531.7000000000003,496.63960000000003,62.71,102.44,82.0,44,16,14,3,4,17,Seepage Loss
8.5,2457,6.0,3.7,165.0,4.5,2433.0,602.0,68.44,114.0,76.0,46,16,21,3,4,12,Seepage Loss
8.5,2758,2.604,10.252,141.29,0.01,1941.5500000000002,462.2975,70.83,100.64,78.0,41,14,12,3,4,15,Seepage Loss
8.5,3730,1.17,16.1,158.0,0.0,2576.0,439.0,46.26,84.0,82.0,45,17,20,3,5,17,Seepage Loss
8.5,3009,7.3020000000000005,23.2298,253.03,3.3004,2971.0499999999997,507.20640000000003,52.63,110.5,80.0,36,21,18,4,6,16,Seepage Loss
8.5,3827,2.8859999999999997,13.4002,203.75,3.5298,2623.05,443.8056,50.67,89.62,80.0,38,23,17,4,6,15,Seepage Loss
8.5,3447,6.882,18.458328,253.83,3.1519,2523.0,507.20640000000003,60.71,96.66,82.0,44,16,14,3,4,17,Seepage Loss
8.5,2664,15.12,5.0,242.0,4.499,2567.0,510.0,44.08,98.0,78.0,41,13,15,4,5,14,Seepage Loss
8.5,3641,1.13,6.7,156.0,0.0,2401.0,434.0,61.53,83.0,82.0,45,17,20,4,5,17,Seepage Loss
8.5,2735,6.9,12.9,243.0,4.494,2602.0,514.0,63.94,99.0,80.0,43,14,17,4,5,16,Seepage Loss
8.5,2266,7.010000000000001,6.8,167.0,0.0,2042.0,464.0,77.1,89.0,75.0,41,11,14,3,4,11,Seepage Loss
8.5,2274,5.322,7.5658,160.0,3.23,2446.15,594.3825,52.17,127.74,75.0,40,11,12,3,5,12,Seepage Loss
8.5,3357,8.040000000000001,15.428023999999999,173.77,4.1,2518.65,578.5323000000001,79.37,125.52,81.0,45,16,19,3,5,15,Seepage Loss
17.5,1483,1.5584415584415585,33.8,111.0,6.2,2003.0,663.0,47.75,112.0,81.0,47,18,20,8,10,19,Seepage Loss
8.5,4076,13.632000000000001,7.6428,150.39,5.03,2441.8,404.18010000000004,50.83,77.66,103.0,46,23,17,4,6,29,Seepage Loss
17.5,1129,3.658536585365854,24.8,112.0,3.4,2628.0,913.0,71.91,156.0,78.0,41,10,17,3,5,16,Seepage Loss
8.5,3796,0.8799999999999999,12.0,164.0,0.0,2653.0,454.0,52.49,87.0,82.0,46,18,20,3,5,17,Seepage Loss
12.25,2501,6.8965517241379315,14.0,181.0,8.1,3131.0,746.0,41.01,141.0,74.0,43,15,26,4,6,11,Seepage Loss
17.5,1264,1.254,16.6672,120.56,3.01,2015.5,949.8578,55.28,161.66,82.0,40,12,13,3,5,18,Seepage Loss
8.5,3365,4.416,8.706503999999999,173.77,4.23,2456.3,581.1740000000001,77.92,124.09,81.0,45,16,19,3,5,15,Seepage Loss
8.5,2851,32.54,7.3,239.0,4.724,2565.0,512.0,46.18,98.0,80.0,43,14,17,4,5,16,Seepage Loss
12.25,2990,7.142857142857142,9.0,104.0,7.2,2169.0,655.0,53.3,124.0,75.0,44,16,25,5,7,11,Seepage Loss
8.5,2847,3.108,27.439088,173.42,3.21,2205.4500000000003,488.71450000000004,56.46,99.24,79.0,50,17,22,4,6,15,Seepage Loss
8.5,2647,36.486,1.177952,135.15,0.0,2076.4,457.01410000000004,73.28,92.6,78.0,49,16,23,4,5,14,Seepage Loss
17.5,1216,6.122448979591836,24.7,176.0,5.4,2669.0,849.0,44.28,143.0,79.0,44,13,17,5,7,16,Seepage Loss
12.25,3754,1.362,10.4764,244.93,5.87,2821.7000000000003,612.8744,49.14,117.07,83.0,41,18,16,5,6,20,Seepage Loss
8.5,2755,31.06,7.7,242.0,5.121,2774.0,507.0,62.2,97.0,80.0,43,14,17,4,5,16,Seepage Loss
17.5,553,12.76595744680851,11.7,107.0,4.8,1106.0,819.0,75.42,140.0,75.0,36,6,9,2,3,13,Seepage Loss
8.5,2366,18.3,3.713696,170.92,2.86,2256.2000000000003,755.5262,84.74,144.96,79.0,45,15,19,3,4,15,Seepage Loss
8.5,2822,4.24,10.3,176.0,5.599,2895.0,506.0,42.32,97.0,84.0,43,13,12,3,4,18,Seepage Loss
17.5,505,12.76595744680851,11.6,85.0,3.4,1291.0,803.0,72.55,137.0,75.0,36,6,9,2,3,13,Seepage Loss
8.5,3716,11.940000000000001,10.615056,252.09,3.54772,2678.1499999999996,491.35620000000006,59.04,101.38,82.0,46,18,14,3,4,17,Seepage Loss
8.5,2344,4.752000000000001,9.4336,160.0,3.04,2369.3,594.3825,55.95,128.0,75.0,40,11,11,3,5,12,Seepage Loss
8.5,3869,2.526,19.0124,210.0,3.3004,2834.75,470.22260000000006,50.96,96.43,81.0,40,24,18,4,6,17,Seepage Loss
17.5,1318,21.42857142857143,3.7,133.0,3.7,2819.0,850.0,66.16,144.0,80.0,47,18,19,7,9,18,Seepage Loss
12.25,2303,5.0,7.6,179.0,6.9,2560.0,738.0,70.4,140.0,73.0,43,15,25,5,7,10,Seepage Loss
8.5,2422,1.83,2.9,116.0,2.894,2894.0,605.0,45.24,116.0,81.0,45,13,14,3,4,17,Seepage Loss
8.5,3676,10.038,14.1624,251.78,3.4451,2666.55,496.63960000000003,58.79,95.23,82.0,45,17,14,3,4,17,Seepage Loss
8.5,2160,15.45,10.4,83.0,2.745,2155.0,611.0,56.94,117.0,75.0,38,11,11,4,5,12,Seepage Loss
17.5,634,12.0,0.8,103.0,3.7,1232.0,829.0,59.92,142.0,75.0,36,6,9,2,3,13,Seepage Loss
12.25,1291,30.0,5.5,98.0,2.1,2024.0,639.0,39.55,115.0,74.0,41,14,10,4,5,10,Seepage Loss
8.5,2007,24.84,3.2560000000000002,160.0,3.6,1993.75,578.5323000000001,53.18,127.87,75.0,40,10,13,3,5,13,Seepage Loss
8.5,2559,6.6,11.9,199.0,1.053,2343.0,479.0,55.73,104.0,81.0,49,19,16,3,4,17,Seepage Loss
8.5,3686,13.338,13.540999999999999,220.07000000000002,3.4410000000000003,2750.6499999999996,457.01410000000004,50.3,93.06,80.0,38,21,18,4,6,15,Seepage Loss
8.5,3929,4.134,12.269584,258.55,2.799,2799.95,509.8481,31.67,104.24,82.0,46,18,14,3,4,17,Seepage Loss
8.5,2051,9.54,9.5,62.0,5.945,2043.0,612.0,69.89,117.0,75.0,38,10,12,4,5,12,Seepage Loss
8.5,3878,3.8160000000000003,18.8672,225.46,2.8934,2699.9,441.1639,51.0,89.62,81.0,40,24,18,4,6,17,Seepage Loss
8.5,3989,10.398000000000001,17.221928,245.29,3.14457,2653.5,496.63960000000003,48.53,100.86,82.0,50,20,16,3,4,17,Seepage Loss
12.25,2618,5.504587155963303,9.6,179.0,7.8,2418.0,703.0,46.33,133.0,74.0,43,15,26,5,7,11,Seepage Loss
8.5,3274,10.584,18.118879999999997,270.94,4.67,2592.6,504.5647,66.95,104.24,82.0,44,16,14,3,4,17,Seepage Loss
6.125,3582,3.9779999999999998,3.388,187.44,5.46,2795.6000000000004,237.75300000000001,59.38,50.8,77.0,47,18,19,4,6,17,Seepage Loss
8.5,2348,34.458,5.948208,163.06,2.84,2256.2000000000003,750.2428,79.65,143.58,79.0,45,15,19,3,4,15,Seepage Loss
8.5,2163,5.346,4.3318,160.0,3.31,2041.6,565.3238000000001,55.08,124.0,75.0,40,10,12,3,5,12,Seepage Loss
8.5,3139,5.39,10.6,244.0,4.87,2781.0,522.0,74.62,100.0,80.0,44,17,21,4,5,16,Seepage Loss
8.5,1879,5.136,9.1806,150.0,4.41,1735.65,530.9816999999999,87.53,104.51,75.0,39,10,13,3,5,14,Seepage Loss
6.125,3519,2.106,1.3266,196.1,4.54,2771.385,240.39470000000003,51.44,50.32,77.0,47,17,19,4,6,17,Seepage Loss
8.5,3843,0.69,11.7,163.0,0.0,2709.0,453.0,58.91,87.0,82.0,47,19,20,3,5,17,Seepage Loss
8.5,4020,7.554,14.634479999999998,251.54,3.1885499999999998,2689.75,488.71450000000004,88.78,92.99,82.0,50,20,16,3,4,17,Seepage Loss
8.5,2222,10.764,7.00252,167.45,2.96,2694.1,781.9432,82.23,159.33,79.0,45,15,19,3,4,15,Seepage Loss
8.5,3242,27.66,17.882839999999998,270.01,2.68,2509.95,491.35620000000006,63.81,94.61,82.0,44,16,14,3,4,17,Seepage Loss
12.25,2590,4.285714285714286,17.6,181.0,7.9,2422.0,718.0,46.24,136.0,74.0,43,15,26,5,7,11,Seepage Loss
8.5,2900,7.68,9.0,148.0,3.434,2395.0,493.0,38.59,95.0,77.0,40,13,13,3,4,13,Seepage Loss
12.25,2495,6.0,12.2,178.0,8.0,3020.0,747.0,44.49,141.0,74.0,43,15,26,4,6,11,Seepage Loss
8.5,2108,10.421999999999999,7.506399999999999,160.0,3.88,2067.7,573.2489,85.45,123.75,75.0,40,10,12,3,5,12,Seepage Loss
12.25,1485,2.49,12.9668,129.52,5.13,1637.05,607.591,89.23,109.46,68.0,37,8,13,4,5,9,Seepage Loss
8.5,2689,3.95,5.6,151.0,2.045,2334.0,503.0,63.88,97.0,76.0,39,13,11,3,4,12,Seepage Loss
17.5,1250,6.976744186046512,8.6,126.0,3.2,2448.0,906.0,62.18,155.0,81.0,43,13,18,3,5,18,Seepage Loss
8.5,2167,14.7,4.262208,144.37,2.86,2813.0,755.5262,87.95,154.46,79.0,45,15,19,3,4,15,Seepage Loss
8.5,3824,3.846,13.897400000000001,203.6,3.6334,2641.8999999999996,443.8056,50.4,89.63,80.0,38,23,17,4,6,15,Seepage Loss
8.5,2456,14.844000000000003,6.0962000000000005,160.0,2.62,2499.7999999999997,594.3825,55.7,130.28,75.0,39,11,11,3,5,12,Seepage Loss
8.5,4042,6.702,12.364,249.7,3.2765099999999996,2704.25,483.4311000000001,78.49,92.35,82.0,50,20,16,3,4,17,Seepage Loss
17.5,1109,6.25,28.4,163.0,5.3,2626.0,847.0,68.18,143.0,79.0,46,15,18,3,5,16,Seepage Loss
8.5,3624,6.372,18.775295999999997,261.08,3.42311,2588.25,507.20640000000003,49.72,105.14,82.0,45,17,14,3,4,17,Seepage Loss
8.5,2188,11.094000000000001,8.989752000000001,165.65,2.85,2795.6000000000004,752.8845000000001,81.98,153.91,79.0,45,15,19,3,4,15,Seepage Loss
17.5,699,6.521739130434783,22.7,99.0,5.6,1516.0,916.0,63.84,156.0,76.0,37,8,12,3,4,13,Seepage Loss
8.5,2686,3.59,13.3,175.0,3.791,2872.0,530.0,41.51,102.0,81.0,40,11,12,3,4,17,Seepage Loss
8.5,3996,1.6440000000000001,7.2578000000000005,149.84,5.11,2728.9,446.44730000000004,50.79,85.09,103.0,48,23,17,4,6,29,Seepage Loss
8.5,3948,3.9779999999999998,14.1768,201.38,3.5964,2646.25,427.95540000000005,51.1,86.57,81.0,40,22,17,4,6,17,Seepage Loss
8.5,1929,5.946,9.1212,150.0,3.34,1960.3999999999999,586.4574000000001,56.2,127.74,75.0,39,10,13,3,5,14,Seepage Loss
8.5,2804,13.19,9.8,244.0,4.483,2743.0,518.0,77.08,100.0,80.0,43,14,17,4,5,16,Seepage Loss
8.5,3992,9.066,14.247824000000001,254.88,3.1299099999999997,2656.4,496.63960000000003,79.57,102.28,82.0,50,20,16,3,4,17,Seepage Loss
8.5,3081,5.2620000000000005,14.7224,250.42,3.552,2833.2999999999997,499.2813,52.37,108.9,80.0,36,21,18,4,6,16,Seepage Loss
8.5,2586,6.29,3.3,218.0,3.232,2205.0,480.0,56.68,104.0,81.0,49,19,16,3,4,17,Seepage Loss
8.5,2694,3.2160000000000006,7.176399999999999,139.46,0.6,1863.25,464.9392,88.98,100.62,78.0,41,13,12,3,4,15,Seepage Loss
8.5,3799,2.09,13.0,133.0,0.0,2770.0,443.0,43.66,96.0,82.0,45,21,10,3,4,23,Seepage Loss
17.5,1074,14.285714285714285,32.7,148.0,5.2,1460.0,843.0,49.1,142.0,79.0,46,15,18,3,5,16,Seepage Loss
8.5,2033,11.76,0.2772,160.0,1.67,1890.3,572.0951,65.63,123.96,75.0,40,10,13,3,5,13,Seepage Loss
8.5,3397,8.26,17.3,235.0,5.512,2917.0,487.0,60.7,94.0,82.0,46,20,22,4,5,17,Seepage Loss
8.5,2905,3.906,6.247,145.53,3.75,2110.71666666667,475.50600000000003,61.1,105.0,78.0,44,16,16,4,5,15,Seepage Loss
8.5,3421,7.99,15.1,229.0,5.534,2847.0,479.0,63.44,92.0,82.0,46,20,22,4,5,17,Seepage Loss
8.5,3225,8.028,15.250399999999999,225.68,2.2422,2765.15,467.58090000000004,49.61,102.43,80.0,38,21,18,4,6,15,Seepage Loss
8.5,2348,9.822000000000001,5.988672,143.39,6.82,2360.6000000000004,615.5161,78.83,111.63,77.0,50,17,21,4,5,13,Seepage Loss
8.5,2663,2.61,9.5678,138.6,0.0,1871.95,457.01410000000004,71.94,100.0,78.0,41,12,13,3,4,14,Seepage Loss
12.25,2000,5.660377358490567,9.9,90.0,2.6,2696.0,491.0,60.3,94.0,70.0,41,13,16,5,6,8,Seepage Loss
8.5,2997,3.28,2.6,162.0,3.979,2672.0,539.0,40.64,103.0,77.0,39,13,12,3,4,13,Seepage Loss
8.5,2330,9.06,2.6,227.0,3.891,2207.0,495.0,37.71,95.0,75.0,41,11,14,3,4,11,Seepage Loss
8.5,2194,7.58,11.3,101.0,2.333,2176.0,619.0,55.34,119.0,75.0,38,11,11,4,5,12,Seepage Loss
8.5,3824,3.28,9.9,139.0,1.121,2813.0,443.0,36.74,96.0,82.0,45,22,13,3,4,23,Seepage Loss
8.5,2441,3.2939999999999996,5.91224,174.9,7.48,1189.0,343.42100000000005,48.66,86.22,77.0,49,17,22,4,5,13,Seepage Loss
17.5,1104,3.0300000000000002,46.929248,134.13,3.7199999999999998,1090.3999999999999,850.6274000000001,88.61,163.54,78.0,41,11,14,10,11,14,Seepage Loss
8.5,2799,2.538,6.600128,155.13,0.0,1747.25,393.61330000000004,82.16,80.34,81.0,47,17,18,3,4,17,Seepage Loss
6.125,3105,3.3898305084745766,13.3,186.0,0.0,2156.0,227.0,45.48,51.0,75.0,44,16,19,3,4,12,Seepage Loss
8.5,2589,4.76,22.1,187.0,4.391,2809.0,532.0,86.91,102.0,80.0,41,11,13,3,4,16,Seepage Loss
8.5,2019,26.039999999999996,8.7,62.0,5.51,2010.0,615.0,51.4,118.0,75.0,38,10,12,4,5,12,Seepage Loss
